matrix_size,obstacles,all_obstacle_coords,start_x,start_y,end_x,end_y
30,"[{'top_left': (10, 14), 'bottom_right': (14, 18)}, {'top_left': (16, 24), 'bottom_right': (20, 28)}, {'top_left': (1, 8), 'bottom_right': (5, 12)}, {'top_left': (18, 19), 'bottom_right': (22, 23)}]","[(10, 14), (10, 15), (10, 16), (10, 17), (10, 18), (11, 14), (11, 15), (11, 16), (11, 17), (11, 18), (12, 14), (12, 15), (12, 16), (12, 17), (12, 18), (13, 14), (13, 15), (13, 16), (13, 17), (13, 18), (14, 14), (14, 15), (14, 16), (14, 17), (14, 18), (16, 24), (16, 25), (16, 26), (16, 27), (16, 28), (17, 24), (17, 25), (17, 26), (17, 27), (17, 28), (18, 24), (18, 25), (18, 26), (18, 27), (18, 28), (19, 24), (19, 25), (19, 26), (19, 27), (19, 28), (20, 24), (20, 25), (20, 26), (20, 27), (20, 28), (1, 8), (1, 9), (1, 10), (1, 11), (1, 12), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (3, 8), (3, 9), (3, 10), (3, 11), (3, 12), (4, 8), (4, 9), (4, 10), (4, 11), (4, 12), (5, 8), (5, 9), (5, 10), (5, 11), (5, 12), (18, 19), (18, 20), (18, 21), (18, 22), (18, 23), (19, 19), (19, 20), (19, 21), (19, 22), (19, 23), (20, 19), (20, 20), (20, 21), (20, 22), (20, 23), (21, 19), (21, 20), (21, 21), (21, 22), (21, 23), (22, 19), (22, 20), (22, 21), (22, 22), (22, 23)]",23,29,16,17
30,"[{'top_left': (10, 14), 'bottom_right': (14, 18)}, {'top_left': (16, 24), 'bottom_right': (20, 28)}, {'top_left': (1, 8), 'bottom_right': (5, 12)}, {'top_left': (18, 19), 'bottom_right': (22, 23)}]","[(10, 14), (10, 15), (10, 16), (10, 17), (10, 18), (11, 14), (11, 15), (11, 16), (11, 17), (11, 18), (12, 14), (12, 15), (12, 16), (12, 17), (12, 18), (13, 14), (13, 15), (13, 16), (13, 17), (13, 18), (14, 14), (14, 15), (14, 16), (14, 17), (14, 18), (16, 24), (16, 25), (16, 26), (16, 27), (16, 28), (17, 24), (17, 25), (17, 26), (17, 27), (17, 28), (18, 24), (18, 25), (18, 26), (18, 27), (18, 28), (19, 24), (19, 25), (19, 26), (19, 27), (19, 28), (20, 24), (20, 25), (20, 26), (20, 27), (20, 28), (1, 8), (1, 9), (1, 10), (1, 11), (1, 12), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (3, 8), (3, 9), (3, 10), (3, 11), (3, 12), (4, 8), (4, 9), (4, 10), (4, 11), (4, 12), (5, 8), (5, 9), (5, 10), (5, 11), (5, 12), (18, 19), (18, 20), (18, 21), (18, 22), (18, 23), (19, 19), (19, 20), (19, 21), (19, 22), (19, 23), (20, 19), (20, 20), (20, 21), (20, 22), (20, 23), (21, 19), (21, 20), (21, 21), (21, 22), (21, 23), (22, 19), (22, 20), (22, 21), (22, 22), (22, 23)]",29,10,5,25
30,"[{'top_left': (10, 14), 'bottom_right': (14, 18)}, {'top_left': (16, 24), 'bottom_right': (20, 28)}, {'top_left': (1, 8), 'bottom_right': (5, 12)}, {'top_left': (18, 19), 'bottom_right': (22, 23)}]","[(10, 14), (10, 15), (10, 16), (10, 17), (10, 18), (11, 14), (11, 15), (11, 16), (11, 17), (11, 18), (12, 14), (12, 15), (12, 16), (12, 17), (12, 18), (13, 14), (13, 15), (13, 16), (13, 17), (13, 18), (14, 14), (14, 15), (14, 16), (14, 17), (14, 18), (16, 24), (16, 25), (16, 26), (16, 27), (16, 28), (17, 24), (17, 25), (17, 26), (17, 27), (17, 28), (18, 24), (18, 25), (18, 26), (18, 27), (18, 28), (19, 24), (19, 25), (19, 26), (19, 27), (19, 28), (20, 24), (20, 25), (20, 26), (20, 27), (20, 28), (1, 8), (1, 9), (1, 10), (1, 11), (1, 12), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (3, 8), (3, 9), (3, 10), (3, 11), (3, 12), (4, 8), (4, 9), (4, 10), (4, 11), (4, 12), (5, 8), (5, 9), (5, 10), (5, 11), (5, 12), (18, 19), (18, 20), (18, 21), (18, 22), (18, 23), (19, 19), (19, 20), (19, 21), (19, 22), (19, 23), (20, 19), (20, 20), (20, 21), (20, 22), (20, 23), (21, 19), (21, 20), (21, 21), (21, 22), (21, 23), (22, 19), (22, 20), (22, 21), (22, 22), (22, 23)]",8,15,4,26
30,"[{'top_left': (10, 14), 'bottom_right': (14, 18)}, {'top_left': (16, 24), 'bottom_right': (20, 28)}, {'top_left': (1, 8), 'bottom_right': (5, 12)}, {'top_left': (18, 19), 'bottom_right': (22, 23)}]","[(10, 14), (10, 15), (10, 16), (10, 17), (10, 18), (11, 14), (11, 15), (11, 16), (11, 17), (11, 18), (12, 14), (12, 15), (12, 16), (12, 17), (12, 18), (13, 14), (13, 15), (13, 16), (13, 17), (13, 18), (14, 14), (14, 15), (14, 16), (14, 17), (14, 18), (16, 24), (16, 25), (16, 26), (16, 27), (16, 28), (17, 24), (17, 25), (17, 26), (17, 27), (17, 28), (18, 24), (18, 25), (18, 26), (18, 27), (18, 28), (19, 24), (19, 25), (19, 26), (19, 27), (19, 28), (20, 24), (20, 25), (20, 26), (20, 27), (20, 28), (1, 8), (1, 9), (1, 10), (1, 11), (1, 12), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (3, 8), (3, 9), (3, 10), (3, 11), (3, 12), (4, 8), (4, 9), (4, 10), (4, 11), (4, 12), (5, 8), (5, 9), (5, 10), (5, 11), (5, 12), (18, 19), (18, 20), (18, 21), (18, 22), (18, 23), (19, 19), (19, 20), (19, 21), (19, 22), (19, 23), (20, 19), (20, 20), (20, 21), (20, 22), (20, 23), (21, 19), (21, 20), (21, 21), (21, 22), (21, 23), (22, 19), (22, 20), (22, 21), (22, 22), (22, 23)]",8,4,22,7
30,"[{'top_left': (19, 10), 'bottom_right': (23, 14)}, {'top_left': (9, 8), 'bottom_right': (13, 12)}, {'top_left': (17, 0), 'bottom_right': (21, 4)}, {'top_left': (17, 15), 'bottom_right': (21, 19)}]","[(19, 10), (19, 11), (19, 12), (19, 13), (19, 14), (20, 10), (20, 11), (20, 12), (20, 13), (20, 14), (21, 10), (21, 11), (21, 12), (21, 13), (21, 14), (22, 10), (22, 11), (22, 12), (22, 13), (22, 14), (23, 10), (23, 11), (23, 12), (23, 13), (23, 14), (9, 8), (9, 9), (9, 10), (9, 11), (9, 12), (10, 8), (10, 9), (10, 10), (10, 11), (10, 12), (11, 8), (11, 9), (11, 10), (11, 11), (11, 12), (12, 8), (12, 9), (12, 10), (12, 11), (12, 12), (13, 8), (13, 9), (13, 10), (13, 11), (13, 12), (17, 0), (17, 1), (17, 2), (17, 3), (17, 4), (18, 0), (18, 1), (18, 2), (18, 3), (18, 4), (19, 0), (19, 1), (19, 2), (19, 3), (19, 4), (20, 0), (20, 1), (20, 2), (20, 3), (20, 4), (21, 0), (21, 1), (21, 2), (21, 3), (21, 4), (17, 15), (17, 16), (17, 17), (17, 18), (17, 19), (18, 15), (18, 16), (18, 17), (18, 18), (18, 19), (19, 15), (19, 16), (19, 17), (19, 18), (19, 19), (20, 15), (20, 16), (20, 17), (20, 18), (20, 19), (21, 15), (21, 16), (21, 17), (21, 18), (21, 19)]",18,5,11,15
30,"[{'top_left': (19, 10), 'bottom_right': (23, 14)}, {'top_left': (9, 8), 'bottom_right': (13, 12)}, {'top_left': (17, 0), 'bottom_right': (21, 4)}, {'top_left': (17, 15), 'bottom_right': (21, 19)}]","[(19, 10), (19, 11), (19, 12), (19, 13), (19, 14), (20, 10), (20, 11), (20, 12), (20, 13), (20, 14), (21, 10), (21, 11), (21, 12), (21, 13), (21, 14), (22, 10), (22, 11), (22, 12), (22, 13), (22, 14), (23, 10), (23, 11), (23, 12), (23, 13), (23, 14), (9, 8), (9, 9), (9, 10), (9, 11), (9, 12), (10, 8), (10, 9), (10, 10), (10, 11), (10, 12), (11, 8), (11, 9), (11, 10), (11, 11), (11, 12), (12, 8), (12, 9), (12, 10), (12, 11), (12, 12), (13, 8), (13, 9), (13, 10), (13, 11), (13, 12), (17, 0), (17, 1), (17, 2), (17, 3), (17, 4), (18, 0), (18, 1), (18, 2), (18, 3), (18, 4), (19, 0), (19, 1), (19, 2), (19, 3), (19, 4), (20, 0), (20, 1), (20, 2), (20, 3), (20, 4), (21, 0), (21, 1), (21, 2), (21, 3), (21, 4), (17, 15), (17, 16), (17, 17), (17, 18), (17, 19), (18, 15), (18, 16), (18, 17), (18, 18), (18, 19), (19, 15), (19, 16), (19, 17), (19, 18), (19, 19), (20, 15), (20, 16), (20, 17), (20, 18), (20, 19), (21, 15), (21, 16), (21, 17), (21, 18), (21, 19)]",12,27,2,13
30,"[{'top_left': (19, 10), 'bottom_right': (23, 14)}, {'top_left': (9, 8), 'bottom_right': (13, 12)}, {'top_left': (17, 0), 'bottom_right': (21, 4)}, {'top_left': (17, 15), 'bottom_right': (21, 19)}]","[(19, 10), (19, 11), (19, 12), (19, 13), (19, 14), (20, 10), (20, 11), (20, 12), (20, 13), (20, 14), (21, 10), (21, 11), (21, 12), (21, 13), (21, 14), (22, 10), (22, 11), (22, 12), (22, 13), (22, 14), (23, 10), (23, 11), (23, 12), (23, 13), (23, 14), (9, 8), (9, 9), (9, 10), (9, 11), (9, 12), (10, 8), (10, 9), (10, 10), (10, 11), (10, 12), (11, 8), (11, 9), (11, 10), (11, 11), (11, 12), (12, 8), (12, 9), (12, 10), (12, 11), (12, 12), (13, 8), (13, 9), (13, 10), (13, 11), (13, 12), (17, 0), (17, 1), (17, 2), (17, 3), (17, 4), (18, 0), (18, 1), (18, 2), (18, 3), (18, 4), (19, 0), (19, 1), (19, 2), (19, 3), (19, 4), (20, 0), (20, 1), (20, 2), (20, 3), (20, 4), (21, 0), (21, 1), (21, 2), (21, 3), (21, 4), (17, 15), (17, 16), (17, 17), (17, 18), (17, 19), (18, 15), (18, 16), (18, 17), (18, 18), (18, 19), (19, 15), (19, 16), (19, 17), (19, 18), (19, 19), (20, 15), (20, 16), (20, 17), (20, 18), (20, 19), (21, 15), (21, 16), (21, 17), (21, 18), (21, 19)]",15,1,8,2
30,"[{'top_left': (19, 10), 'bottom_right': (23, 14)}, {'top_left': (9, 8), 'bottom_right': (13, 12)}, {'top_left': (17, 0), 'bottom_right': (21, 4)}, {'top_left': (17, 15), 'bottom_right': (21, 19)}]","[(19, 10), (19, 11), (19, 12), (19, 13), (19, 14), (20, 10), (20, 11), (20, 12), (20, 13), (20, 14), (21, 10), (21, 11), (21, 12), (21, 13), (21, 14), (22, 10), (22, 11), (22, 12), (22, 13), (22, 14), (23, 10), (23, 11), (23, 12), (23, 13), (23, 14), (9, 8), (9, 9), (9, 10), (9, 11), (9, 12), (10, 8), (10, 9), (10, 10), (10, 11), (10, 12), (11, 8), (11, 9), (11, 10), (11, 11), (11, 12), (12, 8), (12, 9), (12, 10), (12, 11), (12, 12), (13, 8), (13, 9), (13, 10), (13, 11), (13, 12), (17, 0), (17, 1), (17, 2), (17, 3), (17, 4), (18, 0), (18, 1), (18, 2), (18, 3), (18, 4), (19, 0), (19, 1), (19, 2), (19, 3), (19, 4), (20, 0), (20, 1), (20, 2), (20, 3), (20, 4), (21, 0), (21, 1), (21, 2), (21, 3), (21, 4), (17, 15), (17, 16), (17, 17), (17, 18), (17, 19), (18, 15), (18, 16), (18, 17), (18, 18), (18, 19), (19, 15), (19, 16), (19, 17), (19, 18), (19, 19), (20, 15), (20, 16), (20, 17), (20, 18), (20, 19), (21, 15), (21, 16), (21, 17), (21, 18), (21, 19)]",27,3,19,21
30,"[{'top_left': (19, 10), 'bottom_right': (23, 14)}, {'top_left': (9, 8), 'bottom_right': (13, 12)}, {'top_left': (17, 0), 'bottom_right': (21, 4)}, {'top_left': (17, 15), 'bottom_right': (21, 19)}]","[(19, 10), (19, 11), (19, 12), (19, 13), (19, 14), (20, 10), (20, 11), (20, 12), (20, 13), (20, 14), (21, 10), (21, 11), (21, 12), (21, 13), (21, 14), (22, 10), (22, 11), (22, 12), (22, 13), (22, 14), (23, 10), (23, 11), (23, 12), (23, 13), (23, 14), (9, 8), (9, 9), (9, 10), (9, 11), (9, 12), (10, 8), (10, 9), (10, 10), (10, 11), (10, 12), (11, 8), (11, 9), (11, 10), (11, 11), (11, 12), (12, 8), (12, 9), (12, 10), (12, 11), (12, 12), (13, 8), (13, 9), (13, 10), (13, 11), (13, 12), (17, 0), (17, 1), (17, 2), (17, 3), (17, 4), (18, 0), (18, 1), (18, 2), (18, 3), (18, 4), (19, 0), (19, 1), (19, 2), (19, 3), (19, 4), (20, 0), (20, 1), (20, 2), (20, 3), (20, 4), (21, 0), (21, 1), (21, 2), (21, 3), (21, 4), (17, 15), (17, 16), (17, 17), (17, 18), (17, 19), (18, 15), (18, 16), (18, 17), (18, 18), (18, 19), (19, 15), (19, 16), (19, 17), (19, 18), (19, 19), (20, 15), (20, 16), (20, 17), (20, 18), (20, 19), (21, 15), (21, 16), (21, 17), (21, 18), (21, 19)]",15,12,29,28
30,"[{'top_left': (17, 7), 'bottom_right': (21, 11)}, {'top_left': (4, 14), 'bottom_right': (8, 18)}, {'top_left': (13, 11), 'bottom_right': (17, 15)}, {'top_left': (15, 14), 'bottom_right': (19, 18)}]","[(17, 7), (17, 8), (17, 9), (17, 10), (17, 11), (18, 7), (18, 8), (18, 9), (18, 10), (18, 11), (19, 7), (19, 8), (19, 9), (19, 10), (19, 11), (20, 7), (20, 8), (20, 9), (20, 10), (20, 11), (21, 7), (21, 8), (21, 9), (21, 10), (21, 11), (4, 14), (4, 15), (4, 16), (4, 17), (4, 18), (5, 14), (5, 15), (5, 16), (5, 17), (5, 18), (6, 14), (6, 15), (6, 16), (6, 17), (6, 18), (7, 14), (7, 15), (7, 16), (7, 17), (7, 18), (8, 14), (8, 15), (8, 16), (8, 17), (8, 18), (13, 11), (13, 12), (13, 13), (13, 14), (13, 15), (14, 11), (14, 12), (14, 13), (14, 14), (14, 15), (15, 11), (15, 12), (15, 13), (15, 14), (15, 15), (16, 11), (16, 12), (16, 13), (16, 14), (16, 15), (17, 11), (17, 12), (17, 13), (17, 14), (17, 15), (15, 14), (15, 15), (15, 16), (15, 17), (15, 18), (16, 14), (16, 15), (16, 16), (16, 17), (16, 18), (17, 14), (17, 15), (17, 16), (17, 17), (17, 18), (18, 14), (18, 15), (18, 16), (18, 17), (18, 18), (19, 14), (19, 15), (19, 16), (19, 17), (19, 18)]",1,7,29,2
30,"[{'top_left': (17, 7), 'bottom_right': (21, 11)}, {'top_left': (4, 14), 'bottom_right': (8, 18)}, {'top_left': (13, 11), 'bottom_right': (17, 15)}, {'top_left': (15, 14), 'bottom_right': (19, 18)}]","[(17, 7), (17, 8), (17, 9), (17, 10), (17, 11), (18, 7), (18, 8), (18, 9), (18, 10), (18, 11), (19, 7), (19, 8), (19, 9), (19, 10), (19, 11), (20, 7), (20, 8), (20, 9), (20, 10), (20, 11), (21, 7), (21, 8), (21, 9), (21, 10), (21, 11), (4, 14), (4, 15), (4, 16), (4, 17), (4, 18), (5, 14), (5, 15), (5, 16), (5, 17), (5, 18), (6, 14), (6, 15), (6, 16), (6, 17), (6, 18), (7, 14), (7, 15), (7, 16), (7, 17), (7, 18), (8, 14), (8, 15), (8, 16), (8, 17), (8, 18), (13, 11), (13, 12), (13, 13), (13, 14), (13, 15), (14, 11), (14, 12), (14, 13), (14, 14), (14, 15), (15, 11), (15, 12), (15, 13), (15, 14), (15, 15), (16, 11), (16, 12), (16, 13), (16, 14), (16, 15), (17, 11), (17, 12), (17, 13), (17, 14), (17, 15), (15, 14), (15, 15), (15, 16), (15, 17), (15, 18), (16, 14), (16, 15), (16, 16), (16, 17), (16, 18), (17, 14), (17, 15), (17, 16), (17, 17), (17, 18), (18, 14), (18, 15), (18, 16), (18, 17), (18, 18), (19, 14), (19, 15), (19, 16), (19, 17), (19, 18)]",27,11,24,21
30,"[{'top_left': (17, 7), 'bottom_right': (21, 11)}, {'top_left': (4, 14), 'bottom_right': (8, 18)}, {'top_left': (13, 11), 'bottom_right': (17, 15)}, {'top_left': (15, 14), 'bottom_right': (19, 18)}]","[(17, 7), (17, 8), (17, 9), (17, 10), (17, 11), (18, 7), (18, 8), (18, 9), (18, 10), (18, 11), (19, 7), (19, 8), (19, 9), (19, 10), (19, 11), (20, 7), (20, 8), (20, 9), (20, 10), (20, 11), (21, 7), (21, 8), (21, 9), (21, 10), (21, 11), (4, 14), (4, 15), (4, 16), (4, 17), (4, 18), (5, 14), (5, 15), (5, 16), (5, 17), (5, 18), (6, 14), (6, 15), (6, 16), (6, 17), (6, 18), (7, 14), (7, 15), (7, 16), (7, 17), (7, 18), (8, 14), (8, 15), (8, 16), (8, 17), (8, 18), (13, 11), (13, 12), (13, 13), (13, 14), (13, 15), (14, 11), (14, 12), (14, 13), (14, 14), (14, 15), (15, 11), (15, 12), (15, 13), (15, 14), (15, 15), (16, 11), (16, 12), (16, 13), (16, 14), (16, 15), (17, 11), (17, 12), (17, 13), (17, 14), (17, 15), (15, 14), (15, 15), (15, 16), (15, 17), (15, 18), (16, 14), (16, 15), (16, 16), (16, 17), (16, 18), (17, 14), (17, 15), (17, 16), (17, 17), (17, 18), (18, 14), (18, 15), (18, 16), (18, 17), (18, 18), (19, 14), (19, 15), (19, 16), (19, 17), (19, 18)]",29,27,14,0
30,"[{'top_left': (17, 7), 'bottom_right': (21, 11)}, {'top_left': (4, 14), 'bottom_right': (8, 18)}, {'top_left': (13, 11), 'bottom_right': (17, 15)}, {'top_left': (15, 14), 'bottom_right': (19, 18)}]","[(17, 7), (17, 8), (17, 9), (17, 10), (17, 11), (18, 7), (18, 8), (18, 9), (18, 10), (18, 11), (19, 7), (19, 8), (19, 9), (19, 10), (19, 11), (20, 7), (20, 8), (20, 9), (20, 10), (20, 11), (21, 7), (21, 8), (21, 9), (21, 10), (21, 11), (4, 14), (4, 15), (4, 16), (4, 17), (4, 18), (5, 14), (5, 15), (5, 16), (5, 17), (5, 18), (6, 14), (6, 15), (6, 16), (6, 17), (6, 18), (7, 14), (7, 15), (7, 16), (7, 17), (7, 18), (8, 14), (8, 15), (8, 16), (8, 17), (8, 18), (13, 11), (13, 12), (13, 13), (13, 14), (13, 15), (14, 11), (14, 12), (14, 13), (14, 14), (14, 15), (15, 11), (15, 12), (15, 13), (15, 14), (15, 15), (16, 11), (16, 12), (16, 13), (16, 14), (16, 15), (17, 11), (17, 12), (17, 13), (17, 14), (17, 15), (15, 14), (15, 15), (15, 16), (15, 17), (15, 18), (16, 14), (16, 15), (16, 16), (16, 17), (16, 18), (17, 14), (17, 15), (17, 16), (17, 17), (17, 18), (18, 14), (18, 15), (18, 16), (18, 17), (18, 18), (19, 14), (19, 15), (19, 16), (19, 17), (19, 18)]",1,9,6,10
30,"[{'top_left': (17, 7), 'bottom_right': (21, 11)}, {'top_left': (4, 14), 'bottom_right': (8, 18)}, {'top_left': (13, 11), 'bottom_right': (17, 15)}, {'top_left': (15, 14), 'bottom_right': (19, 18)}]","[(17, 7), (17, 8), (17, 9), (17, 10), (17, 11), (18, 7), (18, 8), (18, 9), (18, 10), (18, 11), (19, 7), (19, 8), (19, 9), (19, 10), (19, 11), (20, 7), (20, 8), (20, 9), (20, 10), (20, 11), (21, 7), (21, 8), (21, 9), (21, 10), (21, 11), (4, 14), (4, 15), (4, 16), (4, 17), (4, 18), (5, 14), (5, 15), (5, 16), (5, 17), (5, 18), (6, 14), (6, 15), (6, 16), (6, 17), (6, 18), (7, 14), (7, 15), (7, 16), (7, 17), (7, 18), (8, 14), (8, 15), (8, 16), (8, 17), (8, 18), (13, 11), (13, 12), (13, 13), (13, 14), (13, 15), (14, 11), (14, 12), (14, 13), (14, 14), (14, 15), (15, 11), (15, 12), (15, 13), (15, 14), (15, 15), (16, 11), (16, 12), (16, 13), (16, 14), (16, 15), (17, 11), (17, 12), (17, 13), (17, 14), (17, 15), (15, 14), (15, 15), (15, 16), (15, 17), (15, 18), (16, 14), (16, 15), (16, 16), (16, 17), (16, 18), (17, 14), (17, 15), (17, 16), (17, 17), (17, 18), (18, 14), (18, 15), (18, 16), (18, 17), (18, 18), (19, 14), (19, 15), (19, 16), (19, 17), (19, 18)]",22,16,5,28
30,"[{'top_left': (13, 11), 'bottom_right': (17, 15)}, {'top_left': (5, 13), 'bottom_right': (9, 17)}, {'top_left': (25, 0), 'bottom_right': (29, 4)}, {'top_left': (9, 19), 'bottom_right': (13, 23)}]","[(13, 11), (13, 12), (13, 13), (13, 14), (13, 15), (14, 11), (14, 12), (14, 13), (14, 14), (14, 15), (15, 11), (15, 12), (15, 13), (15, 14), (15, 15), (16, 11), (16, 12), (16, 13), (16, 14), (16, 15), (17, 11), (17, 12), (17, 13), (17, 14), (17, 15), (5, 13), (5, 14), (5, 15), (5, 16), (5, 17), (6, 13), (6, 14), (6, 15), (6, 16), (6, 17), (7, 13), (7, 14), (7, 15), (7, 16), (7, 17), (8, 13), (8, 14), (8, 15), (8, 16), (8, 17), (9, 13), (9, 14), (9, 15), (9, 16), (9, 17), (25, 0), (25, 1), (25, 2), (25, 3), (25, 4), (26, 0), (26, 1), (26, 2), (26, 3), (26, 4), (27, 0), (27, 1), (27, 2), (27, 3), (27, 4), (28, 0), (28, 1), (28, 2), (28, 3), (28, 4), (29, 0), (29, 1), (29, 2), (29, 3), (29, 4), (9, 19), (9, 20), (9, 21), (9, 22), (9, 23), (10, 19), (10, 20), (10, 21), (10, 22), (10, 23), (11, 19), (11, 20), (11, 21), (11, 22), (11, 23), (12, 19), (12, 20), (12, 21), (12, 22), (12, 23), (13, 19), (13, 20), (13, 21), (13, 22), (13, 23)]",17,2,20,21
30,"[{'top_left': (13, 11), 'bottom_right': (17, 15)}, {'top_left': (5, 13), 'bottom_right': (9, 17)}, {'top_left': (25, 0), 'bottom_right': (29, 4)}, {'top_left': (9, 19), 'bottom_right': (13, 23)}]","[(13, 11), (13, 12), (13, 13), (13, 14), (13, 15), (14, 11), (14, 12), (14, 13), (14, 14), (14, 15), (15, 11), (15, 12), (15, 13), (15, 14), (15, 15), (16, 11), (16, 12), (16, 13), (16, 14), (16, 15), (17, 11), (17, 12), (17, 13), (17, 14), (17, 15), (5, 13), (5, 14), (5, 15), (5, 16), (5, 17), (6, 13), (6, 14), (6, 15), (6, 16), (6, 17), (7, 13), (7, 14), (7, 15), (7, 16), (7, 17), (8, 13), (8, 14), (8, 15), (8, 16), (8, 17), (9, 13), (9, 14), (9, 15), (9, 16), (9, 17), (25, 0), (25, 1), (25, 2), (25, 3), (25, 4), (26, 0), (26, 1), (26, 2), (26, 3), (26, 4), (27, 0), (27, 1), (27, 2), (27, 3), (27, 4), (28, 0), (28, 1), (28, 2), (28, 3), (28, 4), (29, 0), (29, 1), (29, 2), (29, 3), (29, 4), (9, 19), (9, 20), (9, 21), (9, 22), (9, 23), (10, 19), (10, 20), (10, 21), (10, 22), (10, 23), (11, 19), (11, 20), (11, 21), (11, 22), (11, 23), (12, 19), (12, 20), (12, 21), (12, 22), (12, 23), (13, 19), (13, 20), (13, 21), (13, 22), (13, 23)]",14,4,5,19
30,"[{'top_left': (13, 11), 'bottom_right': (17, 15)}, {'top_left': (5, 13), 'bottom_right': (9, 17)}, {'top_left': (25, 0), 'bottom_right': (29, 4)}, {'top_left': (9, 19), 'bottom_right': (13, 23)}]","[(13, 11), (13, 12), (13, 13), (13, 14), (13, 15), (14, 11), (14, 12), (14, 13), (14, 14), (14, 15), (15, 11), (15, 12), (15, 13), (15, 14), (15, 15), (16, 11), (16, 12), (16, 13), (16, 14), (16, 15), (17, 11), (17, 12), (17, 13), (17, 14), (17, 15), (5, 13), (5, 14), (5, 15), (5, 16), (5, 17), (6, 13), (6, 14), (6, 15), (6, 16), (6, 17), (7, 13), (7, 14), (7, 15), (7, 16), (7, 17), (8, 13), (8, 14), (8, 15), (8, 16), (8, 17), (9, 13), (9, 14), (9, 15), (9, 16), (9, 17), (25, 0), (25, 1), (25, 2), (25, 3), (25, 4), (26, 0), (26, 1), (26, 2), (26, 3), (26, 4), (27, 0), (27, 1), (27, 2), (27, 3), (27, 4), (28, 0), (28, 1), (28, 2), (28, 3), (28, 4), (29, 0), (29, 1), (29, 2), (29, 3), (29, 4), (9, 19), (9, 20), (9, 21), (9, 22), (9, 23), (10, 19), (10, 20), (10, 21), (10, 22), (10, 23), (11, 19), (11, 20), (11, 21), (11, 22), (11, 23), (12, 19), (12, 20), (12, 21), (12, 22), (12, 23), (13, 19), (13, 20), (13, 21), (13, 22), (13, 23)]",16,5,9,12
30,"[{'top_left': (13, 11), 'bottom_right': (17, 15)}, {'top_left': (5, 13), 'bottom_right': (9, 17)}, {'top_left': (25, 0), 'bottom_right': (29, 4)}, {'top_left': (9, 19), 'bottom_right': (13, 23)}]","[(13, 11), (13, 12), (13, 13), (13, 14), (13, 15), (14, 11), (14, 12), (14, 13), (14, 14), (14, 15), (15, 11), (15, 12), (15, 13), (15, 14), (15, 15), (16, 11), (16, 12), (16, 13), (16, 14), (16, 15), (17, 11), (17, 12), (17, 13), (17, 14), (17, 15), (5, 13), (5, 14), (5, 15), (5, 16), (5, 17), (6, 13), (6, 14), (6, 15), (6, 16), (6, 17), (7, 13), (7, 14), (7, 15), (7, 16), (7, 17), (8, 13), (8, 14), (8, 15), (8, 16), (8, 17), (9, 13), (9, 14), (9, 15), (9, 16), (9, 17), (25, 0), (25, 1), (25, 2), (25, 3), (25, 4), (26, 0), (26, 1), (26, 2), (26, 3), (26, 4), (27, 0), (27, 1), (27, 2), (27, 3), (27, 4), (28, 0), (28, 1), (28, 2), (28, 3), (28, 4), (29, 0), (29, 1), (29, 2), (29, 3), (29, 4), (9, 19), (9, 20), (9, 21), (9, 22), (9, 23), (10, 19), (10, 20), (10, 21), (10, 22), (10, 23), (11, 19), (11, 20), (11, 21), (11, 22), (11, 23), (12, 19), (12, 20), (12, 21), (12, 22), (12, 23), (13, 19), (13, 20), (13, 21), (13, 22), (13, 23)]",0,0,13,28
30,"[{'top_left': (13, 11), 'bottom_right': (17, 15)}, {'top_left': (5, 13), 'bottom_right': (9, 17)}, {'top_left': (25, 0), 'bottom_right': (29, 4)}, {'top_left': (9, 19), 'bottom_right': (13, 23)}]","[(13, 11), (13, 12), (13, 13), (13, 14), (13, 15), (14, 11), (14, 12), (14, 13), (14, 14), (14, 15), (15, 11), (15, 12), (15, 13), (15, 14), (15, 15), (16, 11), (16, 12), (16, 13), (16, 14), (16, 15), (17, 11), (17, 12), (17, 13), (17, 14), (17, 15), (5, 13), (5, 14), (5, 15), (5, 16), (5, 17), (6, 13), (6, 14), (6, 15), (6, 16), (6, 17), (7, 13), (7, 14), (7, 15), (7, 16), (7, 17), (8, 13), (8, 14), (8, 15), (8, 16), (8, 17), (9, 13), (9, 14), (9, 15), (9, 16), (9, 17), (25, 0), (25, 1), (25, 2), (25, 3), (25, 4), (26, 0), (26, 1), (26, 2), (26, 3), (26, 4), (27, 0), (27, 1), (27, 2), (27, 3), (27, 4), (28, 0), (28, 1), (28, 2), (28, 3), (28, 4), (29, 0), (29, 1), (29, 2), (29, 3), (29, 4), (9, 19), (9, 20), (9, 21), (9, 22), (9, 23), (10, 19), (10, 20), (10, 21), (10, 22), (10, 23), (11, 19), (11, 20), (11, 21), (11, 22), (11, 23), (12, 19), (12, 20), (12, 21), (12, 22), (12, 23), (13, 19), (13, 20), (13, 21), (13, 22), (13, 23)]",23,9,12,5
